epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
396,2702.43,0.97748,1.13934,0.90562,0.89086,0.84829,0.8,0.92556,0.51414,0.84829,0.8,0.92556,0.40758,0.80765,0.80332,0.63995,0.78482,0.000965989,0.000965989,0.000965989
397,2709.27,1.03692,1.08954,0.92496,0.97456,0.89687,0.87182,0.95643,0.54178,0.89687,0.87182,0.95643,0.43784,0.76811,0.80974,0.68607,0.77177,0.000962772,0.000962772,0.000962772
398,2716.29,0.88736,0.91876,0.88665,0.89776,0.74703,1,0.93774,0.52812,0.74703,1,0.93774,0.39816,0.69967,0.82143,0.72186,0.7358,0.000959565,0.000959565,0.000959565
399,2723.09,0.80684,0.87164,0.69197,0.79286,1,0.78464,0.96167,0.58786,1,0.78464,0.96167,0.41943,0.68582,0.77189,0.73253,0.7297,0.000956367,0.000956367,0.000956367
400,2730.16,1.00167,1.03658,0.92243,0.98534,0.85392,0.7,0.85013,0.61875,0.9764,0.8,0.94885,0.44398,0.75764,0.76829,0.72792,0.78092,0.000953179,0.000953179,0.000953179
401,2737.22,0.97669,0.97329,0.88831,0.88624,0.85979,0.7,0.83959,0.55029,0.98342,0.8,0.95374,0.42746,0.9159,0.83911,0.73589,0.83366,0.00095,0.00095,0.00095
402,2744.29,0.98632,0.9782,0.92092,0.99671,0.74285,0.86852,0.87577,0.522,0.96944,0.8,0.94885,0.36922,0.84898,0.92457,0.73379,0.76246,0.000946831,0.000946831,0.000946831
403,2751.04,0.79949,0.84499,0.69551,0.86847,0.69406,0.90795,0.88006,0.56819,1,0.78812,0.95643,0.44367,0.74344,0.83428,0.72341,0.74318,0.000943671,0.000943671,0.000943671
404,2757.84,0.8246,0.88117,0.77565,0.85333,0.79203,0.9,0.88376,0.59827,0.79203,0.9,0.92821,0.44061,0.76899,0.84786,0.6806,0.76191,0.000940521,0.000940521,0.000940521
405,2764.37,0.85526,0.9877,0.81329,0.83176,1,0.87867,0.96167,0.55777,1,0.87867,0.96167,0.41061,0.81251,0.84532,0.67173,0.77088,0.000937381,0.000937381,0.000937381
406,2771.59,1.08596,1.22874,1.06806,1.09047,0.97004,0.9,0.97192,0.61577,0.97004,0.9,0.97192,0.41874,0.77744,0.79912,0.58636,0.76373,0.000934251,0.000934251,0.000934251
407,2778.15,0.91521,1.10386,0.82018,0.9109,0.97919,0.9,0.97192,0.65178,0.97919,0.9,0.97192,0.41912,0.73339,0.82286,0.5666,0.76126,0.000931131,0.000931131,0.000931131
408,2784.93,0.8305,1.00307,0.76133,0.87449,0.9456,0.9,0.95382,0.59224,0.9456,0.9,0.97192,0.42102,0.73717,0.8326,0.63272,0.76853,0.000928021,0.000928021,0.000928021
409,2791.59,0.9222,0.99431,0.78444,0.9523,0.86269,0.9,0.94382,0.61581,0.86269,0.9,0.95643,0.44822,0.6694,0.82113,0.63607,0.74935,0.000924921,0.000924921,0.000924921
410,2798.39,0.98667,1.02453,0.76714,0.92675,0.98512,0.9,0.95382,0.56581,0.98512,0.9,0.97192,0.45215,0.71975,0.81641,0.64523,0.74962,0.000921832,0.000921832,0.000921832
411,2805.44,0.85895,0.99799,0.84231,0.86235,1,0.89882,0.96643,0.55123,1,0.89882,0.96643,0.43631,0.82966,0.85562,0.64251,0.77358,0.000918753,0.000918753,0.000918753
412,2812.12,0.858,0.90367,0.63298,0.77179,0.87016,0.9,0.89625,0.46375,0.77204,0.8,0.78966,0.38445,0.92187,0.90245,0.63433,0.81197,0.000915684,0.000915684,0.000915684
413,2818.99,1.01546,1.21606,0.96953,1.04562,0.88348,0.9,0.88651,0.4896,0.78293,0.8,0.80223,0.39739,0.96251,0.84452,0.61517,0.84931,0.000912626,0.000912626,0.000912626
414,2825.76,0.91003,1.00681,0.75775,0.92797,0.93256,0.9,0.92357,0.4916,0.8229,0.8,0.8323,0.39655,0.90119,0.82215,0.65097,0.85739,0.000909578,0.000909578,0.000909578
415,2832.55,0.79398,0.89512,0.67441,0.85976,0.87447,0.9,0.88679,0.52289,0.77619,0.8,0.8084,0.40114,0.92692,0.82121,0.65551,0.88062,0.000906542,0.000906542,0.000906542
416,2839.34,0.74208,0.83016,0.63595,0.78003,0.89522,0.9,0.87803,0.54205,0.89522,0.9,0.90204,0.44512,0.89638,0.84211,0.62842,0.87055,0.000903516,0.000903516,0.000903516
417,2846.12,0.96884,1.03215,0.89477,0.92097,0.9578,0.9,0.93071,0.56161,0.9578,0.9,0.93071,0.45151,0.82036,0.84116,0.58793,0.81255,0.000900501,0.000900501,0.000900501
418,2853.11,1.02065,1.0689,0.88007,1.0161,0.96182,0.9,0.96643,0.58093,0.96182,0.9,0.96643,0.45326,0.83772,0.78218,0.56843,0.81728,0.000897496,0.000897496,0.000897496
419,2859.96,0.80863,0.86423,0.79451,0.82201,0.96962,0.9,0.94262,0.52413,0.96962,0.9,0.94262,0.42854,0.90412,0.78855,0.59011,0.83813,0.000894503,0.000894503,0.000894503
420,2867.04,1.08963,1.18315,1.04147,1.07267,0.88502,0.9,0.9475,0.54245,0.88502,0.9,0.9475,0.47762,0.84854,0.76931,0.60431,0.82567,0.000891521,0.000891521,0.000891521
421,2873.57,0.85513,0.88239,0.79443,0.90751,0.95671,0.9,0.96643,0.56333,0.95671,0.9,0.96643,0.50113,0.81707,0.72523,0.59485,0.83788,0.00088855,0.00088855,0.00088855
422,2880.42,1.00286,1.05079,0.91432,0.99028,0.8832,0.9,0.93643,0.59658,0.8832,0.9,0.93643,0.49242,0.84436,0.74339,0.58366,0.84977,0.000885591,0.000885591,0.000885591
423,2887.28,0.88419,0.94301,0.76097,0.89834,0.88036,0.9,0.88763,0.58705,0.88036,0.9,0.88763,0.43046,0.87264,0.79762,0.59249,0.84758,0.000882643,0.000882643,0.000882643
424,2894.37,0.83438,0.99913,0.83599,0.84873,0.86735,0.9,0.86357,0.57856,0.86735,0.9,0.87667,0.40738,0.84878,0.86032,0.58933,0.78821,0.000879706,0.000879706,0.000879706
425,2901.03,0.79599,0.84551,0.73624,0.75987,0.89865,0.88784,0.89278,0.54697,0.89865,0.88784,0.87553,0.43276,0.90962,0.85921,0.60477,0.80996,0.000876781,0.000876781,0.000876781
426,2908.01,1.04316,1.17519,0.97562,1.00744,0.86955,0.8,0.79223,0.54364,0.98174,0.9,0.906,0.4226,0.89227,0.8531,0.68578,0.77871,0.000873867,0.000873867,0.000873867
427,2914.96,0.9317,1.0214,0.87037,1.01529,0.87284,0.8,0.87694,0.59277,0.98278,0.9,0.9575,0.50244,0.80738,0.78269,0.70088,0.7342,0.000870965,0.000870965,0.000870965
428,2921.67,0.64497,0.73081,0.61968,0.70702,0.98334,0.9,0.96643,0.61862,0.98334,0.9,0.96643,0.51913,0.76223,0.75815,0.61686,0.71203,0.000868075,0.000868075,0.000868075
429,2928.84,0.8517,0.92862,0.74341,0.83131,1,0.87392,0.96167,0.61308,1,0.87392,0.96167,0.46275,0.73221,0.79769,0.56012,0.73053,0.000865197,0.000865197,0.000865197
430,2935.73,0.84282,0.96315,0.74624,0.88682,0.89694,0.9,0.95643,0.58909,0.89694,0.9,0.95643,0.40666,0.80793,0.89253,0.5957,0.75006,0.00086233,0.00086233,0.00086233
431,2942.79,1.02085,1.11195,0.94887,0.98528,0.99552,0.9,0.95382,0.62677,0.99552,0.9,0.95382,0.38349,0.73046,0.85134,0.5571,0.72291,0.000859476,0.000859476,0.000859476
432,2949.78,0.92712,0.99066,0.86707,0.91256,0.97689,0.9,0.96167,0.56756,0.97689,0.9,0.92064,0.37454,0.75856,0.82381,0.58535,0.74114,0.000856633,0.000856633,0.000856633
433,2956.99,0.98162,1.1763,0.94282,0.94996,0.88746,0.9,0.95167,0.5439,0.88746,0.9,0.95167,0.36213,0.81114,0.85708,0.59585,0.76207,0.000853803,0.000853803,0.000853803
434,2964.01,0.85402,0.96101,0.7423,0.90867,0.81474,0.9,0.91834,0.50707,0.81474,0.9,0.91834,0.34695,0.77121,0.90495,0.6104,0.75951,0.000850985,0.000850985,0.000850985
435,2971.08,0.89334,1.01597,0.84856,0.93099,0.99099,0.8,0.92945,0.5467,0.99099,0.8,0.92945,0.4123,0.70459,0.86749,0.58386,0.74461,0.00084818,0.00084818,0.00084818
436,2977.93,0.96091,0.98146,0.77725,0.90088,0.98757,0.9,0.95056,0.56265,0.98757,0.9,0.95056,0.4567,0.76373,0.7987,0.5333,0.76361,0.000845386,0.000845386,0.000845386
437,2984.67,0.86693,0.93992,0.74129,0.85217,0.97143,0.9,0.95382,0.58631,0.97143,0.9,0.95382,0.46731,0.83815,0.78553,0.55623,0.81591,0.000842606,0.000842606,0.000842606
438,2991.68,0.80433,0.99452,0.78183,0.80893,0.98016,0.9,0.9575,0.59773,0.98016,0.9,0.9575,0.50488,0.7977,0.76363,0.55144,0.81838,0.000839837,0.000839837,0.000839837
439,2998.94,0.89438,1.01758,0.81859,0.8261,0.88544,0.9,0.94056,0.59088,0.88544,0.9,0.94056,0.48666,0.73167,0.75409,0.59917,0.78967,0.000837082,0.000837082,0.000837082
440,3005.75,0.75468,0.89462,0.67354,0.7271,0.89574,0.9,0.93763,0.62312,0.89574,0.9,0.95167,0.44994,0.73055,0.78309,0.59973,0.76467,0.000834339,0.000834339,0.000834339
441,3012.25,0.81011,0.8908,0.62669,0.91166,0.89988,0.89892,0.93763,0.60864,0.89988,0.89892,0.95167,0.43057,0.69581,0.83575,0.59139,0.74175,0.000831609,0.000831609,0.000831609
442,3019.13,0.75463,0.84317,0.69252,0.7536,0.88821,0.9,0.94382,0.61775,0.88821,0.9,0.94382,0.42725,0.73208,0.83716,0.59703,0.7388,0.000828891,0.000828891,0.000828891
443,3025.85,0.71949,0.81125,0.64595,0.74898,1,0.87855,0.94763,0.61931,1,0.87855,0.96167,0.4837,0.74084,0.80224,0.57658,0.74212,0.000826187,0.000826187,0.000826187
444,3032.86,0.87993,0.94343,0.72231,0.91574,0.89502,0.9,0.93262,0.59407,0.89502,0.9,0.93262,0.51131,0.70412,0.74875,0.57099,0.75154,0.000823495,0.000823495,0.000823495
445,3039.69,0.86126,0.98395,0.91986,0.84554,0.89914,0.89227,0.93763,0.62864,0.89914,0.89227,0.93763,0.48473,0.77609,0.76743,0.59158,0.76605,0.000820817,0.000820817,0.000820817
446,3046.64,0.8923,0.99729,0.75433,0.97065,0.89682,0.9,0.93382,0.56089,0.89682,0.9,0.93382,0.44692,0.84303,0.81089,0.54666,0.77323,0.000818152,0.000818152,0.000818152
447,3053.8,0.82108,0.94923,0.69789,0.90199,0.88483,0.9,0.94056,0.59995,0.88483,0.9,0.94056,0.47377,0.84983,0.80825,0.56774,0.79401,0.0008155,0.0008155,0.0008155
448,3060.68,0.90566,0.96727,0.72352,0.9329,1,0.88142,0.94763,0.64382,1,0.88142,0.96167,0.48346,0.882,0.81831,0.58207,0.82195,0.000812861,0.000812861,0.000812861
449,3067.71,1.01446,1.14897,0.83046,0.96609,1,0.88064,0.94262,0.58201,1,0.88064,0.94262,0.43538,0.8466,0.81503,0.61809,0.81747,0.000810236,0.000810236,0.000810236
450,3074.98,0.88102,1.10658,0.72937,0.92237,0.96593,0.8,0.93763,0.61237,0.96593,0.8,0.93763,0.4431,0.81406,0.77494,0.59356,0.80121,0.000807624,0.000807624,0.000807624
451,3082.03,0.80747,1.01337,0.77539,0.81981,0.94944,0.8,0.9113,0.56839,0.94944,0.8,0.93932,0.4507,0.80698,0.76316,0.58291,0.78807,0.000805025,0.000805025,0.000805025
452,3089.02,0.96386,1.04461,0.87707,0.99298,0.88262,0.9,0.94056,0.57458,0.88262,0.9,0.94056,0.44993,0.80513,0.78316,0.55877,0.78364,0.00080244,0.00080244,0.00080244
453,3095.8,0.8008,0.88996,0.73104,0.83537,0.98531,0.9,0.93848,0.55658,0.98531,0.9,0.97192,0.42347,0.88809,0.79927,0.56813,0.79022,0.000799869,0.000799869,0.000799869
454,3102.42,0.73418,0.78343,0.56628,0.80027,0.98419,0.9,0.90738,0.5347,0.98419,0.9,0.96167,0.42681,0.85975,0.7705,0.54966,0.77286,0.000797312,0.000797312,0.000797312
455,3108.95,0.81883,0.94712,0.66922,0.85177,0.9904,0.9,0.9575,0.59597,0.9904,0.9,0.9575,0.40488,0.90137,0.84496,0.55742,0.7988,0.000794768,0.000794768,0.000794768
456,3115.65,0.83619,0.96589,0.70139,0.88412,0.99561,0.9,0.9148,0.62378,0.99561,0.9,0.97192,0.43893,0.80694,0.81807,0.57648,0.76023,0.000792238,0.000792238,0.000792238
457,3122.4,0.82247,0.96308,0.7338,0.86374,0.88305,0.9,0.90404,0.61072,0.9071,0.97813,0.97682,0.45279,0.75985,0.77146,0.56112,0.73516,0.000789722,0.000789722,0.000789722
458,3129.19,0.97588,1.07104,0.94269,0.90335,0.88457,0.9,0.93382,0.58106,0.90829,0.99122,0.96773,0.48336,0.78706,0.76237,0.5504,0.75302,0.00078722,0.00078722,0.00078722
459,3136.02,0.82267,0.93018,0.65581,0.79079,0.93928,0.9,0.94763,0.56992,0.90886,0.99745,0.98591,0.49156,0.79948,0.76737,0.54234,0.78303,0.000784732,0.000784732,0.000784732
460,3142.71,0.81359,0.81398,0.63378,0.80669,0.8928,0.9,0.93382,0.65247,0.90802,0.98825,0.96773,0.48862,0.70614,0.78937,0.49567,0.7423,0.000782258,0.000782258,0.000782258
461,3149.47,0.78027,0.79271,0.64714,0.75867,0.98456,0.8,0.95167,0.70166,0.98456,0.8,0.95643,0.48322,0.61553,0.83511,0.54418,0.71597,0.000779799,0.000779799,0.000779799
462,3156.37,1.06781,1.11482,0.98594,1.02852,1,0.88507,0.91652,0.65148,1,0.88507,0.91652,0.4294,0.64165,0.91358,0.57755,0.70759,0.000777353,0.000777353,0.000777353
463,3162.88,0.93184,0.937,0.76389,0.90973,0.98526,0.9,0.94763,0.68804,0.98526,0.9,0.94763,0.44581,0.78392,0.90284,0.55912,0.76618,0.000774922,0.000774922,0.000774922
464,3169.8,0.82539,0.89984,0.76359,0.91223,0.97386,0.9,0.97192,0.64558,0.97386,0.9,0.97192,0.50819,0.8245,0.7428,0.46828,0.82628,0.000772506,0.000772506,0.000772506
465,3176.92,0.89208,0.91927,0.74372,0.94277,0.98436,0.9,0.97833,0.65337,0.98436,0.9,0.97833,0.53174,0.78572,0.70746,0.46602,0.80147,0.000770103,0.000770103,0.000770103
466,3183.7,0.74213,0.97713,0.65496,0.78712,0.9844,0.9,0.97833,0.71429,0.9844,0.9,0.97833,0.47749,0.71793,0.82213,0.51417,0.78042,0.000767716,0.000767716,0.000767716
467,3190.57,0.76834,0.9194,0.68743,0.78055,0.8304,0.8,0.83081,0.60372,0.93557,0.9,0.96643,0.39326,0.75133,0.94794,0.61801,0.75949,0.000765343,0.000765343,0.000765343
468,3197.63,0.77048,0.92312,0.70334,0.83659,0.97673,0.9,0.96167,0.62314,0.97673,0.9,0.96167,0.42875,0.72672,0.86413,0.6541,0.74874,0.000762984,0.000762984,0.000762984
469,3204.3,0.77089,0.90652,0.66032,0.84886,0.99051,0.9,0.96167,0.63461,0.99051,0.9,0.96167,0.44699,0.71885,0.77205,0.62951,0.74689,0.000760641,0.000760641,0.000760641
470,3211.38,0.61655,0.6511,0.61007,0.72131,0.98352,0.9,0.97192,0.57893,0.98352,0.9,0.97192,0.48385,0.7142,0.7842,0.63417,0.74204,0.000758312,0.000758312,0.000758312
471,3218.43,0.75877,0.83851,0.63185,0.78985,0.98875,0.9,0.9575,0.61404,0.98875,0.9,0.9575,0.4852,0.69755,0.81976,0.58506,0.75087,0.000755998,0.000755998,0.000755998
472,3225.44,0.91624,1.02682,0.86099,0.9152,0.99074,0.9,0.95382,0.58258,0.99074,0.9,0.95382,0.47965,0.68199,0.86091,0.57397,0.74853,0.000753699,0.000753699,0.000753699
473,3232.45,0.84376,0.95342,0.70183,0.85811,0.98824,0.9,0.95382,0.58463,0.98824,0.9,0.95382,0.40759,0.7351,0.9319,0.63625,0.75193,0.000751415,0.000751415,0.000751415
474,3239.12,0.89029,0.94741,0.69257,0.89794,0.98693,0.9,0.98591,0.64279,0.98693,0.9,0.98591,0.48866,0.71735,0.8816,0.56946,0.7254,0.000749145,0.000749145,0.000749145
475,3245.74,0.68111,0.79549,0.56672,0.75025,0.99047,0.9,0.98591,0.69711,0.99047,0.9,0.98591,0.50561,0.71819,0.82093,0.47118,0.74228,0.000746891,0.000746891,0.000746891
476,3252.83,0.80215,0.8839,0.63605,0.87604,0.97991,0.9,0.97833,0.5903,0.90702,0.97725,0.98591,0.48812,0.78117,0.85157,0.50893,0.80337,0.000744653,0.000744653,0.000744653
477,3259.74,0.80863,0.96104,0.69875,0.85837,0.98612,0.9,0.97833,0.564,1,0.78378,0.94143,0.39351,0.80706,0.87465,0.53544,0.81925,0.000742429,0.000742429,0.000742429
478,3266.21,0.79355,0.82449,0.59076,0.8188,0.9861,0.9,0.96643,0.56195,0.9861,0.9,0.97192,0.4306,0.8025,0.84155,0.51949,0.82358,0.000740221,0.000740221,0.000740221
479,3273.36,1.02407,1.25393,0.98744,0.99149,0.99047,0.9,0.95382,0.59665,0.99047,0.9,0.95382,0.46507,0.73784,0.83341,0.5118,0.79038,0.000738028,0.000738028,0.000738028
480,3280.03,0.70395,0.8066,0.5855,0.73332,0.99117,0.9,0.97833,0.61862,0.99117,0.9,0.97833,0.44841,0.74899,0.83787,0.53892,0.75863,0.00073585,0.00073585,0.00073585
481,3286.92,0.79306,0.91887,0.67815,0.74789,1,0.98816,0.995,0.62366,1,0.98816,0.995,0.47348,0.79923,0.84114,0.49512,0.77036,0.000733688,0.000733688,0.000733688
482,3293.93,0.90363,0.94414,0.85234,0.91493,0.90825,0.99073,0.98591,0.62646,0.90825,0.99073,0.98591,0.46561,0.8276,0.8319,0.53094,0.7839,0.000731542,0.000731542,0.000731542
483,3300.85,0.93153,1.03335,0.93925,0.93201,0.98809,0.9,0.97833,0.64576,0.98809,0.9,0.98591,0.47353,0.81715,0.81352,0.48924,0.76421,0.000729411,0.000729411,0.000729411
484,3307.52,0.9026,1.05185,0.74711,0.87769,0.98875,0.9,0.98591,0.69104,0.98875,0.9,0.98591,0.48071,0.77437,0.78606,0.49487,0.74179,0.000727295,0.000727295,0.000727295
485,3314.32,0.87841,0.97332,0.77479,0.95204,0.9901,0.9,0.96167,0.68656,0.9901,0.9,0.96167,0.51178,0.73232,0.7499,0.53117,0.72387,0.000725196,0.000725196,0.000725196
486,3321.07,0.90943,1.04738,0.72503,0.90677,0.9956,0.9,0.945,0.66618,0.9956,0.9,0.945,0.46878,0.83422,0.78157,0.52512,0.73432,0.000723112,0.000723112,0.000723112
487,3327.75,0.71009,0.78052,0.59776,0.79065,0.99656,0.9,0.94262,0.61964,0.99656,0.9,0.95056,0.42594,0.84348,0.85296,0.51576,0.75155,0.000721044,0.000721044,0.000721044
488,3334.67,0.9627,1.18869,0.82578,1.01619,0.89027,0.9,0.935,0.61169,0.89027,0.9,0.95167,0.46255,0.86061,0.84363,0.51258,0.77916,0.000718991,0.000718991,0.000718991
489,3341.43,0.81783,0.88099,0.68115,0.85506,0.88945,0.9,0.9475,0.57993,0.88945,0.9,0.9475,0.4574,0.89841,0.82233,0.50993,0.84537,0.000716955,0.000716955,0.000716955
490,3348.2,0.85828,1.04577,0.7502,0.89605,1,0.88487,0.9575,0.59657,1,0.88487,0.9575,0.45051,0.95095,0.81215,0.50589,0.88027,0.000714935,0.000714935,0.000714935
491,3354.89,0.84071,0.96723,0.7133,0.85583,0.90781,0.98595,0.98591,0.62543,0.90781,0.98595,0.98591,0.51385,0.86584,0.7551,0.48259,0.85539,0.000712931,0.000712931,0.000712931
492,3361.93,0.79736,0.92373,0.70639,0.81118,0.88963,0.9,0.95192,0.61219,0.88963,0.9,0.95192,0.47676,0.83384,0.77871,0.49275,0.83253,0.000710942,0.000710942,0.000710942
493,3368.73,0.94539,1.06972,0.87026,0.97908,0.7914,0.8,0.87056,0.59373,0.89079,0.9,0.93167,0.41624,0.89817,0.84791,0.5722,0.80934,0.00070897,0.00070897,0.00070897
494,3375.65,0.93125,0.97775,0.92778,0.87805,0.88581,0.9,0.93382,0.5717,0.88581,0.9,0.93382,0.41641,0.93293,0.84111,0.58018,0.83843,0.000707015,0.000707015,0.000707015
495,3382.25,0.81632,0.96412,0.67292,0.8522,1,0.89602,0.96643,0.58187,1,0.89602,0.96643,0.4599,0.8361,0.78025,0.56264,0.7993,0.000705075,0.000705075,0.000705075
496,3389.2,0.78668,0.96907,0.75677,0.82639,1,0.89418,0.96167,0.57636,1,0.89418,0.96167,0.47226,0.82887,0.74213,0.55127,0.80739,0.000703152,0.000703152,0.000703152
497,3395.79,0.96125,1.20438,0.85194,0.96912,0.8917,0.9,0.95833,0.58419,0.8917,0.9,0.95833,0.47351,0.90654,0.7686,0.51078,0.84549,0.000701245,0.000701245,0.000701245
498,3402.69,0.72604,0.8518,0.60112,0.8162,0.8905,0.9,0.96833,0.6087,0.8905,0.9,0.96833,0.48378,0.86991,0.77596,0.501,0.8524,0.000699355,0.000699355,0.000699355
499,3409.29,0.94857,0.9823,0.80538,0.92051,0.83213,0.99204,0.95833,0.61347,0.83213,0.99204,0.95833,0.52087,0.80675,0.74779,0.49273,0.84915,0.000697481,0.000697481,0.000697481
500,3415.99,0.76106,0.8885,0.66143,0.81155,0.88541,0.9,0.94833,0.5911,0.88541,0.9,0.94833,0.49677,0.85357,0.76237,0.52505,0.84947,0.000695623,0.000695623,0.000695623
501,3422.95,0.86792,1.04874,0.84171,0.87181,1,0.87981,0.97192,0.55486,1,0.87981,0.97192,0.43772,0.91259,0.82588,0.60227,0.83968,0.000693782,0.000693782,0.000693782
502,3429.57,0.82272,1.01221,0.93746,0.8849,0.88724,0.9,0.95192,0.53965,0.88724,0.9,0.9375,0.41831,0.90648,0.82536,0.59226,0.81877,0.000691958,0.000691958,0.000691958
503,3436.67,0.92836,1.0629,0.83999,0.93194,0.88833,0.9,0.94192,0.53923,0.88833,0.9,0.94192,0.45693,0.78884,0.83874,0.57583,0.78888,0.00069015,0.00069015,0.00069015
504,3443.21,0.73974,0.7734,0.66898,0.80039,0.87388,0.9,0.96192,0.61261,0.87388,0.9,0.96192,0.47168,0.84321,0.87846,0.59867,0.82596,0.000688359,0.000688359,0.000688359
505,3450.19,0.76078,0.86647,0.68736,0.86705,1,0.7991,0.94348,0.58435,1,0.7991,0.94348,0.4867,0.882,0.86703,0.59966,0.8694,0.000686585,0.000686585,0.000686585
506,3457.06,0.84801,1.01608,0.84349,0.85551,0.89706,0.87356,0.9475,0.56401,0.89706,0.87356,0.9475,0.50771,0.81983,0.85062,0.60484,0.81947,0.000684828,0.000684828,0.000684828
507,3464.06,0.99849,1.00821,0.89314,0.98388,0.98594,0.8,0.935,0.5589,0.98594,0.8,0.95643,0.43504,0.7603,0.88169,0.76161,0.77749,0.000683088,0.000683088,0.000683088
508,3470.99,0.80221,0.89609,0.73365,0.83375,0.7881,0.8,0.7715,0.50891,0.88894,0.9,0.92667,0.38868,0.8288,0.92397,0.77641,0.7897,0.000681364,0.000681364,0.000681364
509,3477.95,1.01343,1.13488,0.86716,0.95783,0.98281,0.9,0.94045,0.50038,0.98281,0.9,0.94045,0.44422,0.83045,0.82729,0.71282,0.81956,0.000679657,0.000679657,0.000679657
510,3484.98,0.88055,0.94965,0.76802,0.90603,0.98525,0.9,0.945,0.51137,0.98525,0.9,0.96167,0.47787,0.87611,0.76884,0.6624,0.85048,0.000677968,0.000677968,0.000677968
511,3492.1,0.91285,0.99705,0.82429,0.90638,1,0.87566,0.97192,0.51392,1,0.87566,0.97192,0.42585,0.89747,0.80194,0.66137,0.85212,0.000676295,0.000676295,0.000676295
512,3499.05,0.87535,0.95535,0.8115,0.94195,0.79057,0.8,0.82441,0.47838,0.79057,0.8,0.87521,0.40754,0.86757,0.82914,0.69408,0.84981,0.00067464,0.00067464,0.00067464
513,3506.25,0.96121,1.04679,0.8754,0.99801,0.88785,0.79252,0.81712,0.48415,0.88785,0.79252,0.88737,0.45614,0.81263,0.81474,0.7193,0.81405,0.000673002,0.000673002,0.000673002
514,3513.23,0.85687,1.02968,0.80031,0.90734,0.89908,0.9,0.96643,0.61599,0.89908,0.9,0.96643,0.45909,0.86041,0.87856,0.63265,0.82787,0.000671381,0.000671381,0.000671381
515,3520.17,0.86774,1.02551,0.86299,0.88372,0.90748,0.98226,0.98591,0.58025,0.90748,0.98226,0.98591,0.44413,0.90201,0.91353,0.56586,0.86729,0.000669777,0.000669777,0.000669777
516,3527.22,0.76741,0.91246,0.68716,0.82972,0.86428,0.8,0.86989,0.53287,0.97232,0.9,0.97833,0.45059,0.88141,0.87402,0.62411,0.84183,0.00066819,0.00066819,0.00066819
517,3534,0.74729,0.88634,0.70394,0.78202,0.73894,0.7,0.70051,0.46087,0.84549,0.8,0.84104,0.39532,0.83553,0.83144,0.61606,0.81073,0.000666621,0.000666621,0.000666621
518,3540.89,0.85367,0.96024,0.71945,0.85546,0.7519,0.90987,0.83346,0.55327,0.80496,0.9,0.88006,0.42796,0.8052,0.81623,0.59911,0.80505,0.000665069,0.000665069,0.000665069
519,3547.59,0.80027,0.91707,0.79411,0.88491,0.66145,0.78278,0.74071,0.50678,0.79849,0.79322,0.86667,0.40872,0.84231,0.81251,0.64239,0.80688,0.000663535,0.000663535,0.000663535
520,3554.94,0.87741,0.95572,0.77993,0.91559,0.65771,0.77044,0.7205,0.51281,0.74297,0.86908,0.83513,0.42826,0.84358,0.80738,0.62306,0.81073,0.000662018,0.000662018,0.000662018
521,3561.8,0.80495,0.97194,0.66698,0.83003,0.90745,0.98192,0.97682,0.63962,0.90745,0.98192,0.97682,0.44154,0.87952,0.8282,0.59148,0.82778,0.000660518,0.000660518,0.000660518
522,3568.5,0.65544,0.71913,0.6086,0.72271,0.81604,0.88822,0.86252,0.58256,0.90781,0.98596,0.98591,0.46409,0.88776,0.81214,0.58096,0.80358,0.000659036,0.000659036,0.000659036
523,3575.36,0.89827,1.00419,0.67298,0.91795,0.90764,0.98406,0.98591,0.66264,0.90764,0.98406,0.98591,0.51351,0.8538,0.76178,0.573,0.81183,0.000657572,0.000657572,0.000657572
524,3582.36,0.90816,1.00308,0.69921,0.91582,0.9078,0.98584,0.98591,0.61645,0.9078,0.98584,0.98591,0.49897,0.94078,0.75941,0.59568,0.86299,0.000656125,0.000656125,0.000656125
525,3589.74,0.92687,0.9966,0.70798,0.92153,0.89479,0.9,0.96833,0.58447,0.89479,0.9,0.96833,0.4815,0.97834,0.80347,0.58496,0.8463,0.000654696,0.000654696,0.000654696
526,3596.77,0.73195,0.84974,0.60627,0.8043,0.90703,0.97729,0.97682,0.58348,0.90703,0.97729,0.97682,0.47855,0.89515,0.7735,0.58987,0.81303,0.000653284,0.000653284,0.000653284
527,3603.72,0.96127,1.07997,0.8187,0.9364,0.90748,0.98232,0.96773,0.58516,0.90748,0.98232,0.96773,0.49818,0.80372,0.75795,0.5688,0.77023,0.000651891,0.000651891,0.000651891
528,3610.93,0.8919,1.15654,0.81331,0.93554,0.90806,0.98861,0.96773,0.56574,0.90806,0.98861,0.96773,0.45661,0.87689,0.82476,0.568,0.77997,0.000650515,0.000650515,0.000650515
529,3617.63,0.80908,0.98286,0.86143,0.89291,0.90842,0.99263,0.97682,0.55232,0.90842,0.99263,0.97682,0.48746,0.87919,0.81569,0.58484,0.77568,0.000649156,0.000649156,0.000649156
